gene,log2FC,t,p,q
MAOA,-1.4221675935869813,-4.239558486514132,9.700742345573334e-05,0.006259558797561176
RAB7B,1.8002041282069938,4.249435516463034,9.801628088687702e-05,0.00629119313988733
G6PD,-1.136506380143242,-4.324366494284224,0.00010064973368518039,0.006426220628078544
LMO4,0.5444988658279764,4.229110486552191,0.00010383434031280771,0.00659483969808728
MYH10,1.011671332829235,4.211475595800417,0.00010621455288048732,0.0067108788593395405
SELENOW,0.6818158976640412,4.208797268507605,0.00010739136580844395,0.006750075951410536
LINC01936,1.7277183790472248,4.20281465073033,0.0001090153504286716,0.006816831010568119
OCIAD2,2.0841789459285907,4.206165567544378,0.00011292442144755258,0.007025057213232104
TNFSF13B,1.405550214764462,4.204674970057118,0.00012350118543316297,0.007643841226988265
JCHAIN,1.8242770954408143,4.189070534514672,0.00012495915506665302,0.007677284094541452
EML4,1.0353664709445596,4.160153086305547,0.00012555946215209494,0.007677284094541452
MINDY1,-1.3747862776429969,-4.2390939832899885,0.00012594011497928852,0.007677284094541452
ADRA2A,1.6066017157198704,4.154438948433817,0.00012780935319144635,0.007752276317827178
PALMD,1.6427828805209996,4.174476766951707,0.00013078619448079025,0.007866843658076227
CXCL12,1.1786659962745176,4.146974045239497,0.00013129955755524436,0.007866843658076227
FLYWCH2,0.5365147985114538,4.1458850016175335,0.000131643661906642,0.007866843658076227
TXNIP,-1.2300117185161472,-4.17225720203909,0.0001351970237859745,0.008039583801704199
KCTD12,1.1121972237387663,4.129065177064317,0.00013883860472381558,0.008215859092217594
KCNMA1,1.5696388297301211,4.143208933535931,0.00014222683438159514,0.008375503533413256
ABRAXAS1,-1.020232498935413,-4.139105708846924,0.0001508234848163421,0.008838839102932589
FMO1,1.8546483748992921,4.094832950531658,0.00015575416361905602,0.009061915475668151
GSTO1,-0.4906066009397545,-4.091368668911356,0.00015682189547114818,0.009061915475668151
NALF1,1.3031287850268276,4.097899974069825,0.00015687101227353982,0.009061915475668151
