gene_symbol,rank,average_rank,reversal_score_wilcoxon,reversal_score_cosine,reversal_effect_size,q_value,rpe1_rank,rpe1_covered,depmap_gene_effect,depmap_n_cell_lines,is_essential,tier,tier_label,k562_chronos,tier_note
ATF2,2136,2460.3333333333335,1.7965457662717956,0.0051987038818261,0.0155231999931851,0.3269821788812538,,False,0.0581154022045303,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0935688418105675,
OPA3,2137,2460.3333333333335,1.418050455699766,0.0072442215094814,0.0172061452256889,0.4753010121555718,,False,-0.0414836902265223,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0579476750560429,
DNPH1,2138,2461.3333333333335,1.4921550279008504,0.0087292489891507,0.0141190320886644,0.44309042792012193,,False,-0.0677011813132839,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0239468479744516,
PSMD7,2139,2461.3333333333335,3.423317565543223,-0.0072317114657064,0.043698961600118,0.02307708238208281,1524.0,True,-1.5957725280388462,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.4032528232042054,
ARL5B,2140,2461.6666666666665,1.4837033600542835,0.0104894294766799,0.0124201524595806,0.4464593008850369,,False,-0.0074588135673558,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.038413305005178,
E2F4,2141,2465.6666666666665,1.7477479139776626,0.0043418174901593,0.0169378949494914,0.34976523623211814,,False,-0.1190342185846764,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1681137315396406,
XK,2142,2466.0,0.928289373580664,0.0157517736297927,0.0152494844427823,0.6795920648299884,,False,0.0758876264026661,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1009347843181865,
RPL6,2143,2468.0,3.6125652208292376,-0.0091189219753349,0.0823284270492676,0.014775896736272442,91.0,True,-2.330833670637785,349.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,,
POLR1B,2144,2469.3333333333335,3.6155276611053537,-0.0095333769612759,0.1145700010316026,0.014671448400772627,654.0,True,-1.4886127133128575,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.306900017584468,
C16orf91,2145,2469.3333333333335,1.581090327385671,0.0111268249750693,0.0108373048612881,0.409784671366889,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
EHMT1,2146,2471.0,1.6831452951139925,0.0042054741725181,0.0180902944928911,0.3750512856564284,,False,-0.1007146220465095,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0175836462100856,
MAD2L1BP,2147,2471.6666666666665,1.3317040347106126,0.0127415381681419,0.0120352506423967,0.5069039360062366,,False,-0.5276644116566973,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.4522172353556849,
GBA2,2148,2473.0,2.0886075252583156,-0.0003914080682962,0.0227462306837251,0.23006309835927144,,False,-0.0011482507156544,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0200561097002457,
PIH1D1,2149,2474.0,1.5324964940138452,0.0112679025450747,0.0111234650570625,0.4274153113469395,,False,-0.0931484776077827,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0526223420790447,
ZFP41,2150,2479.0,1.7959805802148745,0.0080040581322874,0.0119556908833843,0.3272566334914261,,False,-0.1544618285327882,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0281666233869797,
ANKIB1,2151,2479.6666666666665,1.3002498894259666,0.008584683729127,0.0167649898913125,0.519951231595753,,False,-0.0217948468505128,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1047218677691405,
TRMT112,2152,2484.6666666666665,4.207797889837714,-0.0098132393587184,0.0793688629344653,0.003315127155137704,25.0,True,-1.7810217142354303,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.8371277285067833,
MPST,2153,2486.3333333333335,1.0822055720441746,0.0105326919507267,0.0178041997045591,0.6097786584640986,,False,-0.0222028442683063,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0634718519434937,
TOR1AIP2,2154,2486.6666666666665,1.450484820193421,0.0139667300672206,0.0098095760056924,0.46083283754730636,,False,-0.2328487385013716,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0830760476681032,
MKRN3,2155,2487.6666666666665,1.263132255378157,0.0195183451326499,0.0087260934258981,0.5331909971050738,,False,0.0910174718170079,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0951069266341263,
NINJ2,2156,2488.0,1.8655628457802105,0.0061676543828684,0.0131058861339561,0.30213938157767295,,False,0.0497997399120542,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1888723189866823,
CALB1,2157,2488.6666666666665,1.6797472018560944,0.0075834073591169,0.0130521051069076,0.3759667177827508,,False,0.1620228393712317,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.201318066958442,
ATM,2158,2489.0,1.4801745709018508,0.0120662485241572,0.0106941883707031,0.44833924061715646,,False,-0.007622036205707,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0811060195881421,
KEL,2159,2489.0,1.746576369261423,0.0043926241341177,0.0165013489721453,0.35015134503205075,,False,0.1342545646646976,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0455140482120791,
ZNF385C,2160,2489.3333333333335,1.2694927889121714,0.0145008614115383,0.0113093580453496,0.530232748954195,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
HNRNPLL,2161,2490.0,1.587563030911065,0.0047162421269399,0.0179602610871872,0.4078763362856729,,False,-0.0607667774285114,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1739578808784078,
EMC4,2162,2491.0,1.0994138648245555,0.0157503902088333,0.0124644697814047,0.6023508750494001,736.0,True,-0.4132586774445247,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.480866543582836,
NBEAL1,2163,2491.0,1.847241861104345,0.0095694403556949,0.0100382417160633,0.30922273524870864,2198.0,True,-0.1000159975647137,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.3779771585500758,
ZNF346,2164,2491.3333333333335,1.1371414130468598,0.0111208322668631,0.016033029911251,0.5853041393044525,,False,0.0618058738785202,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1034702937063311,
EDEM3,2165,2492.0,1.354488685657801,0.0127895269801446,0.0114102014800088,0.499907503731038,,False,-0.0860449480308109,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1678163932527973,
FBXW5,2166,2493.6666666666665,1.238212904820238,0.0071948338357035,0.0203523547101908,0.5427325697454924,,False,-0.0870318699319988,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0362882557346865,
EGLN1,2167,2493.6666666666665,1.6423681760192157,0.0114269041729658,0.0096867360634675,0.3910882172673868,,False,-0.1457888183836893,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2254278797016978,
LIME1,2168,2494.6666666666665,1.9002747412340424,0.0078803369134725,0.0111405973464268,0.2901407653512281,,False,0.1252190580483599,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.3955573023253359,
UNC45A,2169,2494.6666666666665,1.6848879070411196,0.0120301301851326,0.0089987202457769,0.3742235669679841,487.0,True,-0.2678691544336366,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0476499427784259,
UHMK1,2170,2496.3333333333335,1.9031064856156243,0.0091627084380429,0.0098357422526383,0.28854204337920014,,False,0.1761417370098502,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2289142407759188,
SLC25A15,2171,2496.6666666666665,1.362722527013477,0.0078776549952472,0.0166017279411401,0.49739361010853683,,False,-0.0656549141179597,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0462034840072074,
CCT3,2172,2497.6666666666665,1.498297734943974,0.0033897394645332,0.0222768891300266,0.4409295403250539,687.0,True,-2.143190096744355,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.9865751372587397,
BAIAP2L1,2173,2498.6666666666665,1.924540612319289,0.0059201597004644,0.01284600954956,0.28151147689240824,,False,0.0905333868798513,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.2640961497989874,
TUFM,2174,2500.3333333333335,1.415392972510897,0.0175827116940756,0.0078656553337638,0.47640343811593,1816.0,True,-0.4016073541295238,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.7491368209108098,
MKI67,2175,2500.6666666666665,1.9324793508667484,0.008637789700277,0.0100695883834298,0.27987665411276746,,False,-0.2042987464971956,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1144723199997733,
FAM136A,2176,2504.6666666666665,1.8794183000380544,-0.0033403340007921,0.0522252548635871,0.29692802085860054,493.0,True,-0.5201027480777825,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.7995988423403593,
SLC25A3,2177,2505.0,1.3913357050206523,0.011584257564073,0.0117681919267929,0.4854136919116846,1126.0,True,-0.6884569857847158,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.8834174666981763,
PDHX,2178,2505.6666666666665,1.9031927574838956,0.0066203515072782,0.0120694810798735,0.28854204337920014,,False,0.0058719051130877,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2278855855722711,
RPRD1B,2179,2506.0,1.2125093788951116,0.0055942085281034,0.0243887671376339,0.554252028984737,35.0,True,-0.4179445032361907,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-1.1631784774169605,
CLIC2,2180,2506.0,1.5666516877855383,0.009068493385422,0.0122622806842612,0.4159683419727632,,False,0.1608489857646488,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1227330964467009,
HIPK2,2181,2506.3333333333335,1.558085044844345,0.0095739294620579,0.0119862134333601,0.4186709811000614,,False,,,False,T3_no_fitness_data,No fitness data available for this gene,,
CCNB1IP1,2182,2507.0,1.4709387276880768,0.0097611707918696,0.0125915643751659,0.45161118968698755,,False,-0.295421185284665,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0569192822846635,
RAD23A,2183,2508.3333333333335,1.7189748553569335,0.0045751159015127,0.0161533568055959,0.3600665465399853,,False,-0.195290515701814,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.13304823750693,
GLTP,2184,2508.6666666666665,1.169074776611466,0.0142541519687818,0.0123892260262259,0.5709648301185548,,False,-0.1346336530829175,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.143349954985627,
SYMPK,2185,2509.0,1.5692220403780512,0.001471816581845,0.0254412714813142,0.4149984620539941,1750.0,True,-1.124184422780543,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-1.4883940697414864,
ZNF100,2186,2510.0,1.2894040593813003,0.0111156958770112,0.0133474007292859,0.5226459965950521,1734.0,True,-0.056114000847701,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1361218313441806,
TMEM184C,2187,2510.6666666666665,1.2710611396465858,0.0098496406544993,0.0150343624281802,0.5296782309711648,,False,-0.0471652618135196,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1640752065457593,
MYL12B,2188,2511.6666666666665,1.3096599938324536,0.0105651030721938,0.0134916491237812,0.5163098600717931,,False,0.0132860828563866,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0093357579564484,
DAAM1,2189,2512.3333333333335,1.0916592417488398,0.0178699058350198,0.0109427228918716,0.6048425267834515,,False,0.0609459600027144,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.1361379872191608,
BTBD1,2190,2515.3333333333335,0.994552192109676,0.0191931444757906,0.0112580814290962,0.6494119184058339,,False,-0.0225443227972387,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1187251578576191,
NDRG2,2191,2515.6666666666665,1.5917452995361705,0.0096674580294914,0.011379700600995,0.4054376579834082,,False,-0.0810642896389039,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.1349034009743786,
CMC4,2192,2515.6666666666665,1.2698413112975968,0.0151254239196556,0.010538650291036,0.530232748954195,1910.0,True,0.0642861016997538,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.0719821719996592,
CLU,2193,2516.3333333333335,1.610521943050966,0.0078105851672077,0.0129910175128847,0.4011301264210486,,False,0.0150833681277352,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,0.039800170404683,
RPL15,2194,2516.3333333333335,2.447019233370204,-0.0059233732159853,0.0513164516427629,0.13907699891135913,26.0,True,,,False,T3_no_fitness_data,No fitness data available for this gene,,
NFRKB,2195,2516.6666666666665,1.845512810738554,-0.0001139826770265,0.0249086156242083,0.3092402501479474,1033.0,True,-0.3847539119193333,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.2281852274246625,
FEM1B,2196,2517.3333333333335,1.200267530107043,0.0182072786946877,0.0096013001929571,0.5584945357764675,,False,-0.2124752232543318,1178.0,False,T1_reversal_not_explained_by_fitness,Signal is not explained by the gene being essential,-0.0988679560657163,
EBNA1BP2,2197,2518.0,2.5603615158913535,-0.0056671619065345,0.0413998060991295,0.11632153604011221,874.0,True,-0.9629229268520432,1178.0,True,T2_reversal_confounded_by_essentiality,Gene is essential - signal may just be the cell dying,-0.9501704368187024,
